"task_id","prompt","code_0","code_1","code_2","code_3","code_4","code_5","pass_rate_0","pass_rate_1","pass_rate_2","pass_rate_3","pass_rate_4","pass_rate_5","err_0","err_1","err_2","err_3","err_4","err_5"
"HumanEval/19","from typing import List


def sort_numbers(numbers: str) -> str:
    """""" Input is a space-delimited string of numberals from 'zero' to 'nine'.
    Valid choices are 'zero', 'one', 'two', 'three', 'four', 'five', 'six', 'seven', 'eight' and 'nine'.
    Return the string with numbers sorted from smallest to largest
    >>> sort_numbers('three one five')
    'one three five'
    """"""
","
from typing import List

def sort_numbers(numbers: str) -> str:
    num_dict = {'zero': 0, 'one': 1, 'two': 2, 'three': 3, 'four': 4, 'five': 5, 'six': 6, 'seven': 7, 'eight': 8, 'nine': 9}
    num_list = numbers.split()
    num_list.sort(key=lambda x: num_dict[x])
    return ' '.join(num_list)
","
from typing import List

def sort_numbers(numbers: str) -> str:
    word_to_num = {'zero': 0, 'one': 1, 'two': 2, 'three': 3, 'four': 4, 
                   'five': 5, 'six': 6, 'seven': 7, 'eight': 8, 'nine': 9}
    num_to_word = {v: k for k, v in word_to_num.items()}
    sorted_numbers = sorted(numbers.split(), key=lambda x: word_to_num[x])
    return ' '.join(map(lambda x: num_to_word[word_to_num[x]], sorted_numbers))
","
from typing import List

def sort_numbers(numbers: str) -> str:
    num_dict = {'zero': 0, 'one': 1, 'two': 2, 'three': 3, 'four': 4, 
                'five': 5, 'six': 6, 'seven': 7, 'eight': 8, 'nine': 9}
    num_list = numbers.split()
    num_list.sort(key=lambda x: num_dict[x])
    return ' '.join(num_list)
","
from typing import List

def sort_numbers(numbers: str) -> str:
    words_to_numbers = {'zero': 0, 'one': 1, 'two': 2, 'three': 3, 'four': 4, 'five': 5, 'six': 6, 'seven': 7, 'eight': 8, 'nine': 9}
    numbers_list = numbers.split()
    numbers_list.sort(key=lambda word: words_to_numbers[word])
    return ' '.join(numbers_list)
","
from typing import List

def sort_numbers(numbers: str) -> str:
    num_dict = {'zero': 0, 'one': 1, 'two': 2, 'three': 3, 'four': 4, 'five': 5,
                'six': 6, 'seven': 7, 'eight': 8, 'nine': 9}
    num_list = numbers.split()
    sorted_list = sorted(num_list, key=lambda x: num_dict[x])
    return ' '.join(sorted_list)
","
from typing import List

def sort_numbers(numbers: str) -> str:
    words_to_numbers = {'zero': 0, 'one': 1, 'two': 2, 'three': 3, 'four': 4, 'five': 5, 'six': 6, 'seven': 7, 'eight': 8, 'nine': 9}
    numbers_to_words = {v: k for k, v in words_to_numbers.items()}
    sorted_numbers = sorted(numbers.split(), key=lambda x: words_to_numbers[x])
    return ' '.join(map(lambda x: numbers_to_words[words_to_numbers[x]], sorted_numbers))
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/20","from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.2])
    (2.0, 2.2)
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.0])
    (2.0, 2.0)
    """"""
","
from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number). """"""
    numbers.sort()
    closest_pair = (numbers[0], numbers[1])
    min_difference = abs(numbers[1] - numbers[0])
    for i in range(1, len(numbers) - 1):
        current_difference = abs(numbers[i+1] - numbers[i])
        if current_difference < min_difference:
            min_difference = current_difference
            closest_pair = (numbers[i], numbers[i+1])
    return closest_pair
","
from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).
    """"""
    numbers.sort()
    min_difference = float('inf')
    closest_pair = (0, 0)
    
    for i in range(len(numbers) - 1):
        difference = numbers[i+1] - numbers[i]
        if difference < min_difference:
            min_difference = difference
            closest_pair = (numbers[i], numbers[i+1])
    
    return closest_pair
","
from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """"""From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).""""""
    sorted_numbers = sorted(numbers)
    min_diff = float('inf')
    closest_pair = (0, 0)

    for i in range(len(sorted_numbers) - 1):
        current_diff = sorted_numbers[i+1] - sorted_numbers[i]
        if current_diff < min_diff:
            min_diff = current_diff
            closest_pair = (sorted_numbers[i], sorted_numbers[i+1])

    return closest_pair
","
from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).
    """"""
    numbers.sort()
    pair = (numbers[0], numbers[1])
    min_diff = numbers[1] - numbers[0]
    for i in range(len(numbers) - 1):
        if numbers[i+1] - numbers[i] < min_diff:
            min_diff = numbers[i+1] - numbers[i]
            pair = (numbers[i], numbers[i+1])
    return pair
","
from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number). """"""
    numbers.sort()
    closest_pair = (numbers[0], numbers[1])
    min_difference = abs(numbers[1] - numbers[0])
    for i in range(1, len(numbers) - 1):
        current_difference = abs(numbers[i] - numbers[i + 1])
        if current_difference < min_difference:
            min_difference = current_difference
            closest_pair = (numbers[i], numbers[i + 1])
    return closest_pair
","
from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number). """"""
    
    numbers.sort()  # Sort the numbers to ensure they are in ascending order
    closest_pair = (numbers[0], numbers[1])
    min_difference = abs(numbers[1] - numbers[0])
    
    for i in range(1, len(numbers) - 1):
        current_difference = abs(numbers[i + 1] - numbers[i])
        if current_difference < min_difference:
            min_difference = current_difference
            closest_pair = (numbers[i], numbers[i + 1])
            
    return closest_pair
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/21","from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
","
from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    """"""
    min_num = min(numbers)
    max_num = max(numbers)
    range_num = max_num - min_num
    return [(x - min_num) / range_num for x in numbers]
","
from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1.
    """"""
    min_num = min(numbers)
    max_num = max(numbers)
    range_num = max_num - min_num
    return [(num - min_num) / range_num for num in numbers]
","
from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    min_num = min(numbers)
    max_num = max(numbers)
    scale = max_num - min_num
    return [(num - min_num) / scale for num in numbers]
","
from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    if len(numbers) < 2:
        raise ValueError(""List must contain at least two elements"")

    min_num = min(numbers)
    max_num = max(numbers)
    range_num = max_num - min_num

    if range_num == 0:
        raise ValueError(""List elements cannot all be the same"")

    return [(x - min_num) / range_num for x in numbers]
","
from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    """"""
    min_num = min(numbers)
    max_num = max(numbers)
    range_num = max_num - min_num
    return [(num - min_num) / range_num for num in numbers]
","
from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
    min_val, max_val = min(numbers), max(numbers)
    scale = max_val - min_val
    return [(x - min_val) / scale for x in numbers]
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/22","from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any python values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
","
from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any  values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
    return [value for value in values if isinstance(value, int)]
","
from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any  values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
    return [val for val in values if isinstance(val, int)]
","
from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any  values only for integers """"""
    return [v for v in values if isinstance(v, int)]
","
from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any  values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
    return [value for value in values if isinstance(value, int)]
","
from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    return [item for item in values if isinstance(item, int)]
","
from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any  values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
    return [value for value in values if isinstance(value, int)]
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/23","

def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
","
def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
    return len(string)
","
def strlen(string: str) -> int:
    """""" Return length of given string """"""
    return len(string)
","
def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
    return len(string)
","
def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
    return len(string)
","
def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
    return len(string)
","
def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
    return len(string)
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/24","

def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
","
def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
    for i in range(n - 1, 0, -1):
        if n % i == 0:
            return i
","
def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
    for divisor in range(n-1, 0, -1):
        if n % divisor == 0:
            return divisor
","
def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n """"""
    for i in range(n-1, 0, -1):
        if n % i == 0:
            return i
","
def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
    for i in range(n-1, 0, -1):
        if n % i == 0:
            return i
","
def largest_divisor(n: int) -> int:
    """"""For a given number n, find the largest number that divides n evenly, smaller than n.""""""
    for divisor in range(n-1, 0, -1):
        if n % divisor == 0:
            return divisor
","
def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n """"""
    for i in range(n-1, 0, -1):
        if n % i == 0:
            return i
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/25","from typing import List


def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appeares in factorization.
    Input number should be equal to the product of all factors
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
","
from typing import List

def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appears in factorization.
    Input number should be equal to the product of all factors
    """"""
    i = 2
    factors = []
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors
","
from typing import List

def factorize(n: int) -> List[int]:
    factors = []
    divisor = 2
    while divisor * divisor <= n:
        while n % divisor == 0:
            factors.append(divisor)
            n //= divisor
        divisor += 1
    if n > 1:
        factors.append(n)
    return factors
","
from typing import List

def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of a given integer in the order from smallest to largest.
    Each of the factors should be listed the number of times corresponding to how many times it appears in the factorization.
    The input number should be equal to the product of all factors.
    """"""
    i = 2
    factors = []
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors
","
from typing import List

def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appears in factorization.
    Input number should be equal to the product of all factors
    """"""
    factors = []
    # Divide by 2 until n is odd
    while n % 2 == 0:
        factors.append(2)
        n //= 2
    # Check for odd factors from 3 onwards
    divisor = 3
    while divisor * divisor <= n:
        while n % divisor == 0:
            factors.append(divisor)
            n //= divisor
        divisor += 2
    # If n is a prime number greater than 2
    if n > 2:
        factors.append(n)
    return factors
","
from typing import List

def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer.
    """"""
    i = 2
    factors = []
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors
","
from typing import List

def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appears in factorization.
    Input number should be equal to the product of all factors
    """"""
    i = 2
    factors = []
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/26","from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
","
from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    """"""
    seen = set()
    seen_add = seen.add
    seen_twice = set()
    seen_twice_add = seen_twice.add
    return [x for x in numbers if not (x in seen or seen_add(x)) or not seen_twice_add(x)]
","
from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    seen = set()
    seen_add = seen.add
    seen_twice = set()
    seen_twice_add = seen_twice.add
    for number in numbers:
        if number in seen:
            seen_twice_add(number)
        else:
            seen_add(number)
    return [x for x in numbers if x not in seen_twice]
","
from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    """"""
    from collections import Counter
    # Count occurrences of each number in the list
    count = Counter(numbers)
    # Filter out numbers that occur more than once and keep the order
    return [num for num in numbers if count[num] == 1]
","
from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    """"""
    return [number for number in numbers if numbers.count(number) == 1]
","
from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    seen = set()
    seen_add = seen.add
    seen_twice = set()
    seen_twice_add = seen_twice.add
    return [x for x in numbers if not (x in seen or seen_add(x)) or not (x in seen_twice or seen_twice_add(x))]
","
from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    from collections import Counter
    counts = Counter(numbers)
    return [num for num in numbers if counts[num] == 1]
","66.66666666666666","100.0","100.0","100.0","66.66666666666666","100.0","","","","","",""
"HumanEval/27","

def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
","
def flip_case(string: str) -> str:
    return ''.join([char.upper() if char.islower() else char.lower() for char in string])
","
def flip_case(string: str) -> str:
    return ''.join([char.lower() if char.isupper() else char.upper() for char in string])
","
def flip_case(string: str) -> str:
    return ''.join(c.lower() if c.isupper() else c.upper() for c in string)
","
def flip_case(string: str) -> str:
    return ''.join([char.lower() if char.isupper() else char.upper() for char in string])
","
def flip_case(string: str) -> str:
    return ''.join(char.upper() if char.islower() else char.lower() for char in string)
","
def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    """"""
    return ''.join(char.lower() if char.isupper() else char.upper() for char in string)
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/28","from typing import List


def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
","
from typing import List

def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
    return ''.join(strings)
","
from typing import List

def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
    return ''.join(strings)
","
from typing import List

def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
    return ''.join(strings)
","
from typing import List

def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
    return ''.join(strings)
","
from typing import List

def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
    return ''.join(strings)
","
from typing import List

def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
    return ''.join(strings)
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/29","from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
","
from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
    return [s for s in strings if s.startswith(prefix)]
","
from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    
    Args:
        strings (List[str]): The list of strings to filter.
        prefix (str): The prefix to filter by.
    
    Returns:
        List[str]: A list of strings from the original list that start with the given prefix.
    """"""
    return [s for s in strings if s.startswith(prefix)]
","
from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
    return [s for s in strings if s.startswith(prefix)]
","
from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.""""""
    return [s for s in strings if s.startswith(prefix)]
","
from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
    return [s for s in strings if s.startswith(prefix)]
","
from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    """"""
    return [s for s in strings if s.startswith(prefix)]
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/30","

def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
","
def get_positive(l: list) -> list:
    """"""Return only positive numbers in the list.""""""
    return [num for num in l if num > 0]
","
def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
    return [num for num in l if num > 0]
","
def get_positive(l: list) -> list:
    """"""Return only positive numbers in the list.""""""
    return [x for x in l if x > 0]
","
def get_positive(l: list) -> list:
    """"""Return only positive numbers in the list.""""""
    return [x for x in l if x > 0]
","
def get_positive(l: list):
    """"""Return only positive numbers in the list.""""""
    return [i for i in l if i > 0]
","
def get_positive(l: list) -> list:
    """"""Return only positive numbers in the list.""""""
    return [x for x in l if x > 0]
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
"HumanEval/31","

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.
    >>> is_prime(6)
    False
    >>> is_prime(101)
    True
    >>> is_prime(11)
    True
    >>> is_prime(13441)
    True
    >>> is_prime(61)
    True
    >>> is_prime(4)
    False
    >>> is_prime(1)
    False
    """"""
","
def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.""""""
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True
","
import math

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.""""""
    if n <= 1:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True
","
import math

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.""""""
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True
","
def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True
","
import math

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.""""""
    if n <= 1:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True
","
import math

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.""""""
    if n <= 1:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True
","100.0","100.0","100.0","100.0","100.0","100.0","","","","","",""
