"task_id","prompt","code_0","code_1","code_2","code_3","pass_rate_0","pass_rate_1","pass_rate_2","pass_rate_3","err_0","err_1","err_2","err_3"
"HumanEval/35","

def max_element(l: list):
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
","
from typing import List

def max_element(l: List[int]) -> int:
    return max(l)
","
from typing import List

def max_element(l: List[int]) -> int:
    return max(l)
","
from typing import List

def max_element(l: List[int]) -> int:
    """"""Return maximum element in the list.""""""
    return max(l)
","
from typing import List

def max_element(l: List[int]) -> int:
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
    return max(l)
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/36","

def fizz_buzz(n: int):
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizz_buzz(50)
    0
    >>> fizz_buzz(78)
    2
    >>> fizz_buzz(79)
    3
    """"""
","
from typing import List

def fizz_buzz(n: int) -> int:
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.""""""
    count = 0
    for i in range(1, n):
        if i % 11 == 0 or i % 13 == 0:
            if '7' in str(i):
                count += 1
    return count
","
from typing import List

def count_7_in_divisible_by_11_13(limit: int) -> int:
    return sum(1 for x in range(limit) if x % 11 == 0 or x % 13 == 0 and '7' in str(x))
  ","
from typing import List

def fizz_buzz(n: int) -> int:
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.""""""
    count = 0
    for num in range(1, n):
        if num % 11 == 0 or num % 13 == 0:
            if '7' in str(num):
                count += 1
    return count
","
from itertools import chain

def fizz_buzz(n: int):
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizz_buzz(50)
    0
    >>> fizz_buzz(78)
    2
    >>> fizz_buzz(79)
    3
    """"""
    
    def count_sevens(number):
        return str(number).count('7')

    return sum(1 for i in range(1, n) if (i % 11 == 0 or i % 13 == 0) and count_sevens(i) > 0)
  ","12.5","0","12.5","12.5","","Traceback (most recent call last):
  File ""<string>"", line 67, in <module>
NameError: name 'fizz_buzz' is not defined
","",""
"HumanEval/37","

def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""
","
from typing import List

def sort_even(l: List[int]) -> List[int]:
    return [sorted(l[::2])[i//2] if i % 2 == 0 else l[i] for i in range(len(l))]
","
from typing import List

def sort_even(l: List[int]) -> List[int]:
    return [sorted(l[::2])[i//2] if i % 2 == 0 else l[i] for i in range(len(l))]
","
from typing import List

def sort_even(l: List[int]) -> List[int]:
    even_indices_values = sorted([x for i, x in enumerate(l) if i % 2 == 0])
    result = [x if i % 2 != 0 else even_indices_values.pop(0) for i, x in enumerate(l)]
    return result
","
from typing import List

def sort_even(l: List[int]) -> List[int]:
    even_indices_values = sorted([l[i] for i in range(len(l)) if i % 2 == 0])
    sorted_list = [l[i] if i % 2 != 0 else even_indices_values.pop(0) for i in range(len(l))]
    return sorted_list
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/38","

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
","
def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
","
def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""

","
def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
  ","
def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""

","0.0","0.0","0.0","0.0","","","",""
"HumanEval/39","

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    2
    >>> prime_fib(2)
    3
    >>> prime_fib(3)
    5
    >>> prime_fib(4)
    13
    >>> prime_fib(5)
    89
    """"""
","
import math

def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(math.sqrt(num)) + 1):
        if num % i == 0:
            return False
    return True

def prime_fib(n: int):
    def is_fib(num):
        return math.isqrt(5 * num * num + 4) ** 2 == 5 * num * num + 4 or math.isqrt(5 * num * num - 4) ** 2 == 5 * num * num - 4

    count = 0
    num = 2
    while count < n:
        if is_fib(num) and is_prime(num):
            count += 1
        num += 1
    return num - 1
","
from math import sqrt

def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(sqrt(num)) + 1):
        if num % i == 0:
            return False
    return True

def prime_fib(n: int):
    def fib(n):
        if n <= 1:
            return n
        else:
            return fib(n-1) + fib(n-2)
    
    count = 0
    num = 2
    while count < n:
        num += 1
        if is_prime(num):
            if fib(num) == num:
                count += 1
    return num
","
import math

def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(math.sqrt(num)) + 1):
        if num % i == 0:
            return False
    return True

def prime_fib(n: int):
    def is_fibonacci(m):
        return math.sqrt(5*m*m + 4).is_integer() or math.sqrt(5*m*m - 4).is_integer()

    num = n + 1
    while True:
        if is_fibonacci(num) and is_prime(num):
            return num
        num += 1
","
import math

def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(math.sqrt(num)) + 1):
        if num % i == 0:
            return False
    return True

def prime_fib(n: int):
    def is_fib(num):
        phi = (1 + math.sqrt(5)) / 2
        return num == int(phi**2) or num == int((1-phi)**2)

    count = 0
    num = 1
    while count < n:
        if is_fib(num) and is_prime(num):
            count += 1
        num += 1
    return num - 1
","0","0","30.0","0","Timeout","Timeout","","Timeout"
"HumanEval/40","

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
","
from itertools import combinations

def triples_sum_to_zero(l: list):
    for combo in combinations(l, 3):
        if sum(combo) == 0:
            return True
    return False
","
from itertools import combinations

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
    for combo in combinations(l, 3):
        if sum(combo) == 0:
            return True
    return False
","
from itertools import combinations

def triples_sum_to_zero(l: list):
    for triplet in combinations(l, 3):
        if sum(triplet) == 0:
            return True
    return False
","
from itertools import combinations

def triples_sum_to_zero(l: list):
    for combo in combinations(l, 3):
        if sum(combo) == 0:
            return True
    return False
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/41","

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
","
from math import comb

def car_race_collision(n: int):
    return comb(n, 2)
","
from math import comb

def car_race_collision(n: int) -> int:
    return comb(2 * n, 2)
","
def car_race_collision(n: int):
    collisions = n * (n - 1) // 2
    return collisions
","
# Required imports
from typing import List

# Function definition
def car_race_collision(n: int) -> int:
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
    return n * n
","0.0","0.0","0.0","100.0","","","",""
"HumanEval/42","

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
","
from typing import List

def incr_list(l: List[int]) -> List[int]:
    return [num + 1 for num in l]
","
from typing import List

def incr_list(l: List[int]) -> List[int]:
    return [num + 1 for num in l]
","
from typing import List

def incr_list(l: List[int]) -> List[int]:
    return [num + 1 for num in l]
","
from typing import List

def incr_list(l: List[int]) -> List[int]:
    return [num+1 for num in l]
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/43","

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
","
from itertools import combinations

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
    for pair in combinations(l, 2):
        if sum(pair) == 0:
            return True
    return False
","
from itertools import combinations

def pairs_sum_to_zero(l):
    return any(sum(pair) == 0 for pair in combinations(l, 2))
","
def pairs_sum_to_zero(l):
    from itertools import combinations
    for pair in combinations(l, 2):
        if sum(pair) == 0:
            return True
    return False
","
from itertools import combinations

def pairs_sum_to_zero(l):
    for pair in combinations(l, 2):
        if sum(pair) == 0:
            return True
    return False
  ","100.0","100.0","100.0","100.0","","","",""
"HumanEval/44","

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
","
def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
    if x < 0 or base < 2 or base > 9:
        return ""Invalid input""
    
    result = """"
    while x > 0:
        remainder = x % base
        result = str(remainder) + result
        x = x // base
    
    return result
","
def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
    if base < 2 or base > 9:
        raise ValueError(""Base should be between 2 and 9"")
    
    result = """"
    while x > 0:
        remainder = x % base
        result = str(remainder) + result
        x = x // base
    
    return result
","
def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
    if x < 0 or base < 2 or base > 9:
        return ""Invalid input""

    result = """"
    while x > 0:
        reminder = x % base
        result += str(reminder)
        x = x // base

    return result[::-1]
","
def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
    
    if x < base:
        return str(x)
    else:
        return change_base(x // base, base) + str(x % base)
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/45","

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
","
import math

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
    return 0.5 * a * h
","
from typing import Union

def triangle_area(a: Union[int, float], h: Union[int, float]) -> Union[int, float]:
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
    return 0.5 * a * h
","
from typing import Union

def triangle_area(a: Union[int, float], h: Union[int, float]) -> Union[int, float]:
    return 0.5 * a * h
","
from typing import Union

def triangle_area(a: Union[float, int], h: Union[float, int]) -> float:
    """"""Given length of a side and height, return area for a triangle.""""""
    return 0.5 * a * h
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/46","

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
    """"""
","
from functools import lru_cache

def fib4(n: int):
    a, b, c, d = 0, 0, 2, 0
    for _ in range(n - 2):
        a, b, c, d = b, c, d, a + b + c + d
    return d
","
def fib4(n: int):
    a,b,c,d = 0,0,2,0
    for _ in range(4, n+1):
        a,b,c,d = b,c,d,a+b+c+d
    return d
","
from typing import List

def fib4(n: int) -> int:
    fib_sequence = [0, 0, 2, 0]
    
    for i in range(4, n+1):
        fib_sequence.append(fib_sequence[i-1] + fib_sequence[i-2] + fib_sequence[i-3] + fib_sequence[i-4])
    
    return fib_sequence[n]
","
def fib4(n: int):
    if n < 2:
        return n
    a, b, c, d = 0, 0, 2, 0
    for i in range(3, n+1):
        a, b, c, d = b, c, d, a + b + c + d
    return d
","0.0","100.0","100.0","0.0","","","",""
"HumanEval/47","

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
","
from statistics import median

def median(l: list):
    return median(l)
","
from statistics import median

def median(l: list):
    return median(l)
","
from statistics import median

def median(l: list):
    return median(l)
","
import statistics

def median(l: list):
    return statistics.median(l)
","0.0","0.0","0.0","100.0","","","",""
"HumanEval/48","

def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
","
def is_palindrome(text: str) -> bool:
    return text == text[::-1]
","
def is_palindrome(text: str) -> bool:
    return text == text[::-1]
","
from typing import Any

def is_palindrome(text: str) -> bool:
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
    return text == text[::-1]
","
from typing import List, Tuple, Dict, Any

def is_palindrome(text: str) -> bool:
    return text == text[::-1]
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/49","

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
","
from typing import Tuple

def modp(n: int, p: int) -> int:
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    if n == 0:
        return 1
    result = 1
    base = 2 % p
    while n > 0:
        if n % 2 == 1:
            result = (result * base) % p
        n //= 2
        base = (base * base) % p
    return result
","
def modp(n: int, p: int):
    return pow(2, n, p)
","
import math

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    return math.pow(2, n, p)
","
from typing import List

def modp(n: int, p: int) -> int:
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    if n == 0:
        return 1 % p
    else:
        return pow(2, n, p)

  ","100.0","100.0","0.0","100.0","","","",""
"HumanEval/50","

def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
","
def encode_shift(s: str):
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])

def decode_shift(s: str):
    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])
","
def encode_shift(s: str):
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])

def decode_shift(s: str):
    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])
","
def encode_shift(s: str):
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])

def decode_shift(s: str):
    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])
","
def encode_shift(s: str):
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"") if ch.isalpha() else ch for ch in s])

def decode_shift(s: str):
    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"") if ch.isalpha() else ch for ch in s])
","100.0","100.0","100.0","0","","","","  File ""<string>"", line 3
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"") if ch.isalpha() else ch for ch in s])
                                                                                                      ^
SyntaxError: closing parenthesis ']' does not match opening parenthesis '('
"
"HumanEval/51","

def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
","
def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
    vowels = 'aeiouAEIOU'
    return ''.join([char for char in text if char not in vowels])
","
def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
    vowels = ""aeiouAEIOU""
    return """".join(char for char in text if char not in vowels)
","
def remove_vowels(text):
    """"""
    remove_vowels is a function that takes a string and returns a string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
    vowels = 'aeiouAEIOU'
    return ''.join([char for char in text if char not in vowels])
  ","
import re

def remove_vowels(text):
    return re.sub(r'[aeiouAEIOU]', '', text)
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/52","

def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
","
from typing import List

def below_threshold(l: List[int], t: int) -> bool:
    return all(num < t for num in l)
","
from typing import List

def below_threshold(l: List[int], t: int) -> bool:
    """"""
    Return True if all numbers in the list l are below threshold t.
    
    Examples:
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
    return all(num < t for num in l)
","
from typing import List

def below_threshold(l: List[int], t: int) -> bool:
    """"""Return True if all numbers in the list l are below threshold t.""""""
    return all(num < t for num in l)

","
from typing import List

def below_threshold(l: List[int], t: int) -> bool:
    """"""Return True if all numbers in the list l are below threshold t.""""""
    return all(num < t for num in l)
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/53","

def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
","
from typing import List

def add(x: int, y: int) -> int:
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
    return x + y
","
from typing import List

def add(x: int, y: int) -> int:
    return x + y
  ","
from typing import Union

def add(x: int, y: int) -> int:
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
    return x + y
","
def add(x: int, y: int):
    return x + y
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/54","

def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    True
    >>> same_chars('abcd', 'dddddddabc')
    True
    >>> same_chars('dddddddabc', 'abcd')
    True
    >>> same_chars('eabcd', 'dddddddabc')
    False
    >>> same_chars('abcd', 'dddddddabce')
    False
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
","
from collections import Counter

def same_chars(s0: str, s1: str) -> bool:
    return Counter(s0) == Counter(s1)
","
from collections import Counter

def same_chars(s0: str, s1: str):
    return Counter(s0) == Counter(s1)
","
from collections import Counter

def same_chars(s0: str, s1: str) -> bool:
    return Counter(s0) == Counter(s1)
","
from collections import Counter

def same_chars(s0: str, s1: str) -> bool:
    return Counter(s0) == Counter(s1)
","57.14285714285714","57.14285714285714","57.14285714285714","57.14285714285714","","","",""
"HumanEval/55","

def fib(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib(10)
    55
    >>> fib(1)
    1
    >>> fib(8)
    21
    """"""
","
from functools import lru_cache

@lru_cache(maxsize=None)
def fib(n: int):
    if n <= 1:
        return n
    else:
        return fib(n-1) + fib(n-2)
","
from functools import lru_cache

@lru_cache(maxsize=None)
def fib(n: int) -> int:
    if n <= 1:
        return n
    else:
        return fib(n-1) + fib(n-2)
","
from functools import lru_cache

@lru_cache(maxsize=None)
def fib(n: int) -> int:
    return n if n <= 1 else fib(n-1) + fib(n-2)
","
from functools import lru_cache

@lru_cache(maxsize=None)
def fib(n: int) -> int:
    return n if n <= 1 else fib(n-1) + fib(n-2)
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/56","

def correct_bracketing(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""<"")
    False
    >>> correct_bracketing(""<>"")
    True
    >>> correct_bracketing(""<<><>>"")
    True
    >>> correct_bracketing(""><<>"")
    False
    """"""
","
def correct_bracketing(brackets: str):
    stack = []
    for bracket in brackets:
        if bracket == ""<"":
            stack.append(bracket)
        elif bracket == "">"":
            if not stack:
                return False
            stack.pop()
    return not stack
","
def correct_bracketing(brackets: str):
    stack = []
    for bracket in brackets:
        if bracket == ""<"":
            stack.append(bracket)
        elif bracket == "">"":
            if not stack:
                return False
            stack.pop()
    return len(stack) == 0
","
def correct_bracketing(brackets: str):
    stack = []
    for bracket in brackets:
        if bracket == ""<"":
            stack.append(bracket)
        elif bracket == "">"":
            if not stack:
                return False
            stack.pop()
    return not stack
","
def correct_bracketing(brackets: str):
    from collections import deque

    stack = deque()
    for bracket in brackets:
        if bracket == ""<"":
            stack.append(bracket)
        elif bracket == "">"":
            if not stack or stack.pop() != ""<"":
                return False

    return len(stack) == 0
","100.0","100.0","100.0","100.0","","","",""
