task_id,prompt,sequence_similarity,edit_distance_score,jaccard_similarity,cosine_similarity_score,sorensen_dice_coefficient,hamming_distance_score,longest_common_subsequence,UnifiedDiff,TreeDiff,pass_rate_0,pass_rate_1,pass_rate_2,pass_rate_3
HumanEval/10,"

def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
",0.905940594059406,0.7754749568221072,0.7602339181286549,0.8571862652796113,0.9858985898589859,0.7415083477259644,0.6937248128957973,0.5928571428571429,0.6,0.0,40.0,0.0,0.0
HumanEval/11,"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""
",0.8998969462789752,0.7672053622420801,0.7441768262464069,0.763645834062236,0.9905004868069164,0.4183243543483444,0.6401256211160341,0.5142857142857142,0.4896551724137931,100.0,100.0,100.0,100.0
HumanEval/12,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """""" Out of list of strings, return the longest one. Return the first one in case of multiple
    strings of the same length. Return None in case the input list is empty.
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""
",0.8073821425622677,0.5458241623868917,0.5316921640451052,0.5912488232721731,0.9533720528002018,0.21780997798972854,0.34498043531425776,0.0,0.0,33.33333333333333,66.66666666666666,0.0,100.0
HumanEval/13,"

def greatest_common_divisor(a: int, b: int) -> int:
    """""" Return a greatest common divisor of two integers a and b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
",0.9145763015956673,0.7624750801221389,0.8020833333333334,0.8941860641939204,0.9885590333518666,0.49638882580059046,0.718272894743483,0.5833333333333333,0.5818181818181818,100.0,100.0,100.0,100.0
HumanEval/14,"from typing import List


def all_prefixes(string: str) -> List[str]:
    """""" Return list of all prefixes from shortest to longest of the input string
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
",0.9971786744744658,0.988791889608561,0.975609756097561,1.0000000000000002,1.0,0.45967333145592787,0.8926828123533278,0.58,0.5833333333333333,100.0,100.0,100.0,100.0
HumanEval/15,"

def string_sequence(n: int) -> str:
    """""" Return a string containing space-delimited numbers starting from 0 upto n inclusive.
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
",0.8865763865763866,0.6942414471137193,0.73935964283655,0.829919558137084,0.9851232365552681,0.6351343297267559,0.6193738920471912,0.5684210526315789,0.5764705882352941,100.0,100.0,100.0,100.0
HumanEval/16,"

def count_distinct_characters(string: str) -> int:
    """""" Given a string, find out how many distinct characters (regardless of case) does it consist of
    >>> count_distinct_characters('xyzXYZ')
    3
    >>> count_distinct_characters('Jerry')
    4
    """"""
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/17,"from typing import List


def parse_music(music_string: str) -> List[int]:
    """""" Input to this function is a string representing musical notes in a special ASCII format.
    Your task is to parse this string and return list of integers corresponding to how many beats does each
    not last.

    Here is a legend:
    'o' - whole note, lasts four beats
    'o|' - half note, lasts two beats
    '.|' - quater note, lasts one beat

    >>> parse_music('o o| .| o| o| .| .| .| .| o o')
    [4, 2, 1, 2, 2, 1, 1, 1, 1, 4, 4]
    """"""
",0.8918328988460736,0.6923916138056447,0.9073359073359074,0.6596037249679595,0.997208099956915,0.33896827888563674,0.31427467025862793,0.55,0.56,100.0,100.0,100.0,100.0
HumanEval/18,"

def how_many_times(string: str, substring: str) -> int:
    """""" Find how many times a given substring can be found in the original string. Count overlaping cases.
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""
",0.8433414098838923,0.5827114427860697,0.5954607442041691,0.7193563889949947,0.9788257940327237,0.46952736318407956,0.2997512437810945,0.4461538461538462,0.5130434782608695,100.0,100.0,100.0,100.0
HumanEval/19,"from typing import List


def sort_numbers(numbers: str) -> str:
    """""" Input is a space-delimited string of numberals from 'zero' to 'nine'.
    Valid choices are 'zero', 'one', 'two', 'three', 'four', 'five', 'six', 'seven', 'eight' and 'nine'.
    Return the string with numbers sorted from smallest to largest
    >>> sort_numbers('three one five')
    'one three five'
    """"""
",0.8886670207158843,0.6516290726817042,0.8340836334533813,0.6576026059429879,0.9949323606186602,0.1954887218045113,0.15622389306599832,0.55,0.574468085106383,100.0,100.0,100.0,100.0
HumanEval/20,"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.2])
    (2.0, 2.2)
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.0])
    (2.0, 2.0)
    """"""
",0.8842907953078915,0.7286805359927172,0.7613561604907995,0.8706731251846115,0.9867941712204007,0.37580666836476784,0.4293485870054772,0.0,0.0,100.0,100.0,0.0,100.0
HumanEval/21,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
",0.9442085389650976,0.8501295690125478,0.9368471035137702,0.9234160114767583,1.0,0.513848798955182,0.5913370612838698,0.52,0.55625,100.0,100.0,100.0,100.0
HumanEval/22,"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any python values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
",0.9960182025028441,0.9843400447427294,0.9722222222222222,0.8766136878058304,1.0,0.7516778523489932,0.8232662192393736,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/23,"

def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
",0.8370205578214477,0.6018518518518517,0.7108753315649867,0.8321288228651215,0.9628482972136222,0.5574074074074074,0.5166666666666667,0.0,0.0,100.0,100.0,100.0,0.0
HumanEval/24,"

def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
",0.9834824608784826,0.945041816009558,0.9365079365079364,0.9530818839072676,0.9982025151871321,0.4169653524492234,0.7945041816009558,0.5652173913043479,0.5703703703703704,60.0,60.0,20.0,60.0
HumanEval/25,"from typing import List


def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appeares in factorization.
    Input number should be equal to the product of all factors
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
",0.9993626513702996,0.9974554707379135,1.0,1.0,1.0,0.5572519083969466,0.9363867684478372,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/26,"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
",0.9199760587995881,0.7703850792951213,0.7605570530098832,0.8132227879729421,0.9846562019992936,0.4031803214813821,0.5866939411650107,0.5454545454545455,0.58,100.0,66.66666666666666,100.0,66.66666666666666
HumanEval/27,"

def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
",0.971268581136267,0.9154275092936803,0.8947368421052632,0.8898212132897588,0.9981238273921201,0.9104523849155708,0.900502136159352,0.5047619047619047,0.4818181818181818,100.0,100.0,100.0,100.0
HumanEval/28,"from typing import List


def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
",0.9991539763113367,0.9966329966329966,1.0,1.0000000000000002,1.0,0.7676767676767676,0.9158249158249158,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/29,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
",0.9263028743028743,0.7885746262994157,0.8153316106804479,0.8865384754980586,0.9868173258003766,0.5754277638667578,0.6166913271113135,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/30,"

def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
",1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/31,"

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.
    >>> is_prime(6)
    False
    >>> is_prime(101)
    True
    >>> is_prime(11)
    True
    >>> is_prime(13441)
    True
    >>> is_prime(61)
    True
    >>> is_prime(4)
    False
    >>> is_prime(1)
    False
    """"""
",0.9072643003217601,0.7060531995937024,0.7136730991258453,0.8701793474702785,0.985449117249725,0.5353817504655494,0.3859245386829186,0.41428571428571426,0.5199999999999999,100.0,100.0,100.0,100.0
HumanEval/32,"import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only only zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
    """"""
",0.869519191395255,0.6729979430702163,0.6769162210338681,0.8076136173981728,0.9847374322844725,0.3770959986137384,0.4406445795407688,0.5359999999999999,0.5404255319148936,0.0,2.0,0.0,0.0
HumanEval/33,"

def sort_third(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the indicies that are not divisible by three, while its values at the indicies that are divisible by three are equal
    to the values of the corresponding indicies of l, but sorted.
    >>> sort_third([1, 2, 3])
    [1, 2, 3]
    >>> sort_third([5, 6, 3, 4, 8, 9, 2])
    [2, 6, 3, 4, 8, 9, 5]
    """"""
",0.7370298844353588,0.3784748315276778,0.6903745851114271,0.5171049365345671,0.9758961636644735,0.348412722712629,0.216802022300468,0.368,0.43589743589743596,42.85714285714285,100.0,100.0,42.85714285714285
HumanEval/34,"

def unique(l: list):
    """"""Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
    """"""
",0.933003364389234,0.8057066932403255,0.8645833333333334,0.9522953673314843,0.9671592775041051,0.820627802690583,0.7668427171566186,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/35,"

def max_element(l: list):
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
",0.8819759679572764,0.6612404114365411,0.7044352044352044,0.8560096789472165,0.9557441592690266,0.6886658821478382,0.6052562761506276,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/36,"

def fizz_buzz(n: int):
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizz_buzz(50)
    0
    >>> fizz_buzz(78)
    2
    >>> fizz_buzz(79)
    3
    """"""
",0.8488646060132373,0.6111393307287073,0.7182743539541997,0.6845373566885548,0.9843834427289556,0.39175379767186214,0.31174492063129416,0.36428571428571427,0.5023255813953489,12.5,0.0,12.5,12.5
HumanEval/37,"

def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""
",0.8597815533980583,0.6665151813531679,0.8280701754385964,0.8322879988880453,0.9879905808477237,0.5852130135983317,0.5202056160655224,0.4461538461538462,0.47804878048780486,100.0,100.0,100.0,100.0
HumanEval/38,"

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
",0.9994118510839115,0.9976505121262554,1.0,1.0,1.0,0.9988242210464433,0.9976505121262554,0.6,0.6,0.0,0.0,0.0,0.0
HumanEval/39,"

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    2
    >>> prime_fib(2)
    3
    >>> prime_fib(3)
    5
    >>> prime_fib(4)
    13
    >>> prime_fib(5)
    89
    """"""
",0.8992878780888877,0.75,0.8060330299966297,0.8694381609056511,0.9906307555459931,0.44160104986876636,0.3766404199475066,0.3918032786885246,0.39387755102040817,0.0,0.0,30.0,0.0
HumanEval/40,"

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
",0.8957262337638213,0.7352839779005524,0.7733918128654972,0.7807753998594263,0.9840737636211232,0.6239705340699816,0.5358880294659301,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/41,"

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
",0.77770503219605,0.43858390327308266,0.46525054466230936,0.45341738620010114,0.9442210464432687,0.3422488194105195,0.354863825109917,0.5166666666666667,0.525,0.0,0.0,0.0,100.0
HumanEval/42,"

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
",0.9983498349834984,0.9934640522875817,0.9545454545454546,1.0,1.0,0.9411764705882352,0.937908496732026,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/43,"

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
",0.6869999709051707,0.24847476428175264,0.373015873015873,0.5320318189328356,0.9462122239900017,0.2945091514143095,0.1536328341652801,0.509090909090909,0.54,100.0,100.0,100.0,100.0
HumanEval/44,"

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
",0.9512784261292588,0.8610104025970949,0.8546640141467727,0.907045800493732,0.9955439503780253,0.6902727423520769,0.6181915120494774,0.4206896551724138,0.4666666666666666,100.0,100.0,100.0,100.0
HumanEval/45,"

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
",0.8278008884528015,0.5000372047440585,0.579895685158843,0.3268056155823245,0.962349373791976,0.12765542559101598,0.2945246514197794,0.55,0.6,100.0,100.0,100.0,100.0
HumanEval/46,"

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
    """"""
",0.8482368448259937,0.5871672246134226,0.5733870967741935,0.5229562663478486,0.9567419774316326,0.1479595090068548,0.1962936394069823,0.4928571428571429,0.5208333333333333,0.0,100.0,100.0,0.0
HumanEval/47,"

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
",0.9625850340136054,0.8648648648648649,0.9444444444444445,0.966865290668828,0.9977324263038548,0.7072072072072072,0.8198198198198199,0.5833333333333333,0.6,0.0,0.0,0.0,100.0
HumanEval/48,"

def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
",0.8552358160742951,0.6141003122560499,0.6977834612105712,0.7512081254499723,0.9649387400974644,0.43571428571428567,0.5856850117096019,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/49,"

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
",0.7669552864281451,0.43803418803418803,0.5705493884263542,0.5666391980135707,0.9461650453903117,0.3198005698005698,0.34829059829059833,0.2206896551724138,0.1793103448275862,100.0,100.0,0.0,100.0
HumanEval/50,"

def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
",0.9840940525587829,0.9419191919191919,0.9642857142857143,0.9581944376963664,0.9961685823754789,0.8005050505050505,0.8030303030303031,0.0,0.0,100.0,100.0,100.0,0.0
HumanEval/51,"

def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
",0.8683552142799401,0.7033651561495423,0.7129348193177979,0.7519253333513684,0.9755112258543358,0.42758801296452403,0.5618499899220393,0.4909090909090909,0.4842105263157895,100.0,100.0,100.0,100.0
HumanEval/52,"

def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
",0.8381968775627923,0.5208329194561986,0.6222222222222223,0.7720101432260399,0.9685930506563074,0.5037513533056207,0.3700654954030885,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/53,"

def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
",0.8368448333877656,0.5624220659384508,0.6436781609195402,0.8053789470691118,0.9414163885799036,0.40832460471843984,0.4583894458576488,0.5833333333333333,0.58,100.0,100.0,100.0,100.0
HumanEval/54,"

def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    True
    >>> same_chars('abcd', 'dddddddabc')
    True
    >>> same_chars('dddddddabc', 'abcd')
    True
    >>> same_chars('eabcd', 'dddddddabc')
    False
    >>> same_chars('abcd', 'dddddddabce')
    False
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
",0.993939393939394,0.9766081871345028,0.9444444444444445,0.988124392790194,0.9955555555555556,0.8654970760233919,0.8596491228070176,0.5875,0.5857142857142857,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714
HumanEval/55,"

def fib(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib(10)
    55
    >>> fib(1)
    1
    >>> fib(8)
    21
    """"""
",0.9375871844485443,0.8372685185185186,0.9166666666666666,0.9678823137795508,0.9967692755708585,0.5476443355119825,0.48702342047930286,0.42105263157894735,0.5586206896551724,100.0,100.0,100.0,100.0
