task_id,prompt,sequence_similarity,edit_distance_score,jaccard_similarity,cosine_similarity_score,sorensen_dice_coefficient,hamming_distance_score,longest_common_subsequence,UnifiedDiff,TreeDiff,pass_rate_0,pass_rate_1,pass_rate_2,pass_rate_3,pass_rate_4,pass_rate_5
HumanEval/37,"

def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""
",0.7953351954264238,0.5295821851404019,0.7527777777777779,0.6872262875618667,0.9843861711301273,0.491274963858932,0.38869280811162066,0.4656084656084656,0.5226480836236933,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/38,"

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
",0.943784099163846,0.8257950530035336,0.8639903846153846,0.9241705754299261,0.9958765842748178,0.6869257950530036,0.7402826855123675,0.7116402116402115,0.7142857142857143,0.0,0.0,100.0,0.0,0.0,0.0
HumanEval/39,"

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    2
    >>> prime_fib(2)
    3
    >>> prime_fib(3)
    5
    >>> prime_fib(4)
    13
    >>> prime_fib(5)
    89
    """"""
",0.8794479599873363,0.6872257011102036,0.7532662411023087,0.8772657527602563,0.9895824231709233,0.26766088949506905,0.26388510518660985,0.5455927051671733,0.5601233299075026,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/40,"

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
",0.881791179394394,0.7036691358272357,0.7448275862068966,0.7980358081856644,0.9810158201498751,0.539509411062575,0.5605327167954743,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/41,"

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
",0.7119600678046508,0.30974629749073557,0.39071723426212596,0.3475137581717932,0.9522361152035786,0.21407791483581073,0.28454052303586275,0.6547619047619048,0.5357142857142857,100.0,0.0,0.0,0.0,100.0,0.0
HumanEval/42,"

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
",0.8442487823154738,0.5345338135254101,0.607905138339921,0.6063608239088467,0.9325782925782926,0.16070428171268505,0.2665066026410564,0.6666666666666667,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/43,"

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
",0.804557301151964,0.5002820470358775,0.5425721544250136,0.6591499402451773,0.9676657022261617,0.2400832735330532,0.3815115933686089,0.6493506493506492,0.6500000000000001,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/44,"

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
",0.9341425219425418,0.8113889870920827,0.8388644302034395,0.8453135866724194,0.9970934415677662,0.6960910128434318,0.5526591882169153,0.5646258503401361,0.5588235294117647,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/45,"

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
",0.7601529483479554,0.38335828201103206,0.4228144070249333,0.17584395133293337,0.9428816464832345,0.16283950472692796,0.1633458366561366,0.6547619047619048,0.6593406593406594,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/46,"

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
    """"""
",0.7946272367350506,0.5065827675540467,0.6092825963648918,0.41660259742270966,0.9751819722968349,0.20045546586104024,0.11455649942339238,0.46153846153846156,0.5352112676056339,100.0,100.0,25.0,100.0,100.0,100.0
HumanEval/47,"

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
",0.8769078502891036,0.6511276485554167,0.6942296918767508,0.9045440565192056,0.947221441573601,0.5810709495162446,0.5736410095565447,0.7023809523809523,0.7142857142857143,0.0,0.0,0.0,100.0,0.0,0.0
HumanEval/48,"

def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
",0.9300035127911416,0.8329597302865706,0.849187675070028,0.8573366435074987,0.9868608567768871,0.5417175501030156,0.7199734032590372,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/49,"

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
",0.793344203850533,0.4983706937317751,0.6485255389583617,0.46604940045197585,0.98100664678583,0.23489633309975363,0.19013026515065892,0.3850931677018633,0.4396671289875173,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/50,"

def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
",0.9420061116938404,0.8178279221681372,0.8613095238095239,0.8928290129158526,0.9891261482229596,0.49554914506705333,0.4920848710506662,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
HumanEval/51,"

def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
",0.7861894546151201,0.4708562006288826,0.4225555212937267,0.47134589505980584,0.9371833042366038,0.2037732735858359,0.28805237036144316,0.42857142857142855,0.46825396825396826,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/52,"

def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
",0.8722706852564327,0.6010845920552124,0.6696969696969698,0.7925503583726602,0.9614128967904711,0.12276148072351775,0.4323300489016716,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
