task_id,prompt,sequence_similarity,edit_distance_score,jaccard_similarity,cosine_similarity_score,sorensen_dice_coefficient,hamming_distance_score,longest_common_subsequence,UnifiedDiff,TreeDiff,pass_rate_0,pass_rate_1,pass_rate_2,pass_rate_3,pass_rate_4,pass_rate_5
HumanEval/10,"

def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
",0.8034055500373475,0.5671635864169828,0.4978118640206063,0.7131251125304056,0.9718075495592278,0.3610476928725878,0.34471108209919354,0.0,0.0,0.0,100.0,100.0,0.0,20.0,0.0
HumanEval/11,"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""
",0.9524309677060494,0.8791734136483473,0.8685017086964022,0.8934050004686045,0.9953456872257563,0.645568666693374,0.7524622671790782,0.6020408163265306,0.6206896551724138,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/12,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """""" Out of list of strings, return the longest one. Return the first one in case of multiple
    strings of the same length. Return None in case the input list is empty.
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""
",0.8515086417342056,0.664261668679241,0.6411622276029056,0.6701139383536485,0.9668597100091555,0.21516103429313285,0.4278665011253408,0.5073891625615764,0.47278911564625853,100.0,33.33333333333333,100.0,100.0,100.0,33.33333333333333
HumanEval/13,"

def greatest_common_divisor(a: int, b: int) -> int:
    """""" Return a greatest common divisor of two integers a and b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
",0.981908503645499,0.9374665874665874,0.925,0.9711238467362747,0.9984526112185688,0.23250965250965255,0.8834778734778734,0.6666666666666666,0.6623376623376623,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/14,"from typing import List


def all_prefixes(string: str) -> List[str]:
    """""" Return list of all prefixes from shortest to longest of the input string
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
",0.9983064872808207,0.993272274988693,0.9853658536585366,1.0000000000000002,1.0,0.7100407055630936,0.8953867028493894,0.7000000000000001,0.7023809523809524,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/15,"

def string_sequence(n: int) -> str:
    """""" Return a string containing space-delimited numbers starting from 0 upto n inclusive.
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
",0.937357430250097,0.8239363723029414,0.8460367616978658,0.897385438595192,0.9906599660120788,0.4867461056289953,0.7890682860567916,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/16,"

def count_distinct_characters(string: str) -> int:
    """""" Given a string, find out how many distinct characters (regardless of case) does it consist of
    >>> count_distinct_characters('xyzXYZ')
    3
    >>> count_distinct_characters('Jerry')
    4
    """"""
",0.9698263127266216,0.9066378066378066,0.9,0.9263141185219343,0.9955752212389382,0.7519480519480519,0.8246753246753247,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/17,"from typing import List


def parse_music(music_string: str) -> List[int]:
    """""" Input to this function is a string representing musical notes in a special ASCII format.
    Your task is to parse this string and return list of integers corresponding to how many beats does each
    not last.

    Here is a legend:
    'o' - whole note, lasts four beats
    'o|' - half note, lasts two beats
    '.|' - quater note, lasts one beat

    >>> parse_music('o o| .| o| o| .| .| .| .| o o')
    [4, 2, 1, 2, 2, 1, 1, 1, 1, 4, 4]
    """"""
",0.8372771429359231,0.5849724992519032,0.7878712998712999,0.569237644754411,0.9914364097101505,0.30420653303886336,0.22383060163083535,0.5803571428571429,0.5952380952380952,100.0,100.0,0.0,100.0,100.0,100.0
HumanEval/18,"

def how_many_times(string: str, substring: str) -> int:
    """""" Find how many times a given substring can be found in the original string. Count overlaping cases.
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""
",0.8215686645095726,0.5052918703544802,0.519252342233832,0.7142631426954383,0.9742144419937361,0.28602590891683966,0.18871549915775945,0.4468864468864469,0.5402597402597402,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/19,"from typing import List


def sort_numbers(numbers: str) -> str:
    """""" Input is a space-delimited string of numberals from 'zero' to 'nine'.
    Valid choices are 'zero', 'one', 'two', 'three', 'four', 'five', 'six', 'seven', 'eight' and 'nine'.
    Return the string with numbers sorted from smallest to largest
    >>> sort_numbers('three one five')
    'one three five'
    """"""
",0.8949518134236427,0.7327632220882313,0.9154065181628207,0.7084657396746906,0.9934426229508198,0.27613861711468324,0.36019371309377685,0.6224489795918368,0.6686930091185411,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/20,"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.2])
    (2.0, 2.2)
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.0])
    (2.0, 2.0)
    """"""
",0.867042962028807,0.6910573279378409,0.6977595950660966,0.7691250490982696,0.9821126515428489,0.48721709664546575,0.372253323717305,0.5108225108225108,0.5714285714285714,100.0,100.0,100.0,80.0,100.0,100.0
HumanEval/21,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
",0.9395461447673655,0.8261299124832924,0.8578872740163064,0.8461233130250797,0.9944045834514215,0.6475456475433451,0.5440089075288927,0.6642857142857144,0.6919642857142857,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/22,"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any python values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
",0.9909401309189221,0.9651096196868009,0.9666666666666666,0.9174501065471528,1.0,0.7825503355704698,0.8201431767337807,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/23,"

def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
",0.9925373134328359,0.9722222222222221,0.9692307692307693,0.9807674043322742,0.9966101694915255,0.8333333333333333,0.9722222222222221,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/24,"

def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
",0.8458608293492436,0.5698550073058334,0.6485908759419821,0.6568985009462326,0.9751015798012708,0.18548074881670476,0.3868445043897444,0.6149068322981366,0.6084656084656085,60.0,100.0,60.0,100.0,100.0,100.0
HumanEval/25,"from typing import List


def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appeares in factorization.
    Input number should be equal to the product of all factors
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
",0.8959311356697863,0.7445908489461784,0.8003030303030304,0.7415219123243811,0.9890317320958234,0.2606607196085702,0.30079281990883117,0.5779220779220778,0.5612244897959184,100.0,100.0,100.0,0.0,100.0,100.0
HumanEval/26,"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
",0.9117919572920968,0.7793510468561753,0.7569678914266799,0.8326750019288867,0.9841652016384519,0.6843964703200808,0.6499462733222624,0.6493506493506492,0.6785714285714286,100.0,100.0,100.0,66.66666666666666,100.0,100.0
HumanEval/27,"

def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
",0.8774216713975787,0.6751824315021342,0.6969191270860078,0.7234066381548309,0.9828109630437407,0.4968479136153774,0.5073470054577529,0.5034013605442177,0.4935064935064935,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/28,"from typing import List


def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
",0.8717637722174805,0.6403034494320801,0.7483870967741935,0.8865471559983978,0.982488597087977,0.5269961020998366,0.5337273146401778,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/29,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
",0.831103568227596,0.5233695652173913,0.627906976744186,0.8014839667113032,0.9683615819209039,0.43804347826086953,0.3869565217391304,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/30,"

def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
",0.9704652243506995,0.9035714285714285,0.9268398268398268,0.9240079873261964,0.995433789954338,0.7303571428571429,0.7660714285714285,0.6964285714285714,0.6554621848739496,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/31,"

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.
    >>> is_prime(6)
    False
    >>> is_prime(101)
    True
    >>> is_prime(11)
    True
    >>> is_prime(13441)
    True
    >>> is_prime(61)
    True
    >>> is_prime(4)
    False
    >>> is_prime(1)
    False
    """"""
",0.848644469642305,0.6861037097765935,0.6494580489763148,0.8178839972390911,0.9755793573515092,0.6072658331625332,0.4653002664480427,0.4761904761904763,0.49714285714285705,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/32,"import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only only zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
    """"""
",0.846260185487098,0.6244736842105263,0.6428305150123808,0.8076091350531431,0.9808082648766954,0.20842105263157898,0.2742105263157895,0.7027027027027026,0.7142857142857143,0.0,38.0,0.0,0.0,55.00000000000001,62.0
HumanEval/33,"

def sort_third(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the indicies that are not divisible by three, while its values at the indicies that are divisible by three are equal
    to the values of the corresponding indicies of l, but sorted.
    >>> sort_third([1, 2, 3])
    [1, 2, 3]
    >>> sort_third([5, 6, 3, 4, 8, 9, 2])
    [2, 6, 3, 4, 8, 9, 5]
    """"""
",0.8389756647411992,0.6038443385052676,0.825891499484966,0.7461523226194554,0.9876091981527388,0.5054399002826759,0.43056634314043307,0.5371428571428571,0.5714285714285714,42.85714285714285,42.85714285714285,42.85714285714285,100.0,100.0,42.85714285714285
HumanEval/34,"

def unique(l: list):
    """"""Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
    """"""
",0.8341281807253056,0.5212848377563962,0.6371710526315789,0.8338237870535645,0.9161430229661491,0.4472943825404464,0.31713635295197745,0.6964285714285714,0.6571428571428571,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/35,"

def max_element(l: list):
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
",0.9397493734335839,0.8172554347826086,0.8370192307692307,0.9121339002007177,0.9853886069453157,0.8224864130434784,0.7801630434782608,0.7023809523809523,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/36,"

def fizz_buzz(n: int):
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizz_buzz(50)
    0
    >>> fizz_buzz(78)
    2
    >>> fizz_buzz(79)
    3
    """"""
",0.8360470133485268,0.5240814708608038,0.6741737896903698,0.6421748421158908,0.9799601699695699,0.2951049511606391,0.2929987589904207,0.4795918367346938,0.575091575091575,12.5,100.0,100.0,100.0,100.0,100.0
HumanEval/37,"

def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""
",0.838545567295275,0.5883084905635435,0.76345155109861,0.7095272476810851,0.9877392272230907,0.5075649905074963,0.42079363988725554,0.5054945054945055,0.5331010452961673,100.0,100.0,100.0,100.0,100.0,33.33333333333333
HumanEval/38,"

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
",0.868481183379027,0.6090417699797468,0.6235281385281386,0.8469658444723163,0.9896235867778757,0.31372204343895105,0.4142907214914646,0.6833046471600689,0.6941649899396378,100.0,100.0,0.0,100.0,100.0,100.0
HumanEval/39,"

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    2
    >>> prime_fib(2)
    3
    >>> prime_fib(3)
    5
    >>> prime_fib(4)
    13
    >>> prime_fib(5)
    89
    """"""
",0.8602801120331103,0.6718754176911352,0.7257696959700918,0.7744965801621129,0.9811414545957909,0.4144671909330128,0.346326077687816,0.4496487119437939,0.4686588921282799,0.0,0.0,100.0,10.0,0.0,0.0
HumanEval/40,"

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
",0.8259395895624155,0.5547370107858244,0.619092558983666,0.722279226706925,0.9713327745180218,0.5634943605546996,0.44341103235747303,0.7077922077922079,0.7071428571428572,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/41,"

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
",0.6541325485678826,0.26697961542977394,0.2946050164088139,0.2508906682240176,0.9474001549987083,0.3810316019544621,0.2356364194687548,0.6428571428571429,0.5714285714285714,100.0,0.0,100.0,0.0,100.0,0.0
HumanEval/42,"

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
",0.9443076923076923,0.8473039215686274,0.8660753880266074,0.9033136900269992,0.9749263601983997,0.8196895424836601,0.7637254901960784,0.7142857142857143,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/43,"

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
",0.9692694064336711,0.9042290047896138,0.8884072580645161,0.8912163265162366,0.9986878271846888,0.45921854888700153,0.8557393556245249,0.6623376623376623,0.6357142857142856,100.0,88.88888888888889,100.0,100.0,100.0,100.0
HumanEval/44,"

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
",0.9652020853114294,0.9019110839569068,0.9285714285714285,0.9431212950582111,0.9969379925238112,0.7757194144404298,0.7059977181922179,0.6108374384236454,0.6302521008403362,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/45,"

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
",0.7296860201448067,0.34566473988439306,0.3569431500465983,0.21126283407691973,0.9426199927823891,0.16763005780346818,0.14566473988439305,0.6666666666666666,0.7142857142857143,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/46,"

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
    """"""
",0.771920360241322,0.46548682351495796,0.5563549599922877,0.43893551566525557,0.9655849249027387,0.21983659929971128,0.1284304932735426,0.2571428571428571,0.4732142857142857,100.0,100.0,100.0,25.0,100.0,100.0
HumanEval/47,"

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
",0.9762176870748298,0.9136557610241821,0.9666666666666668,0.9801191744012968,0.9986394557823128,0.8243243243243242,0.8866287339971551,0.7023809523809523,0.7142857142857143,0.0,0.0,0.0,100.0,0.0,0.0
HumanEval/48,"

def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
",0.86102079462481,0.6290125142856366,0.6813664596273291,0.7149678246595188,0.9679104614313715,0.37803823726455027,0.4650886898525437,0.6875,0.6571428571428571,100.0,100.0,57.14285714285714,100.0,100.0,100.0
HumanEval/49,"

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
",0.8914055491374953,0.6752826027019576,0.8330827937095282,0.7384066466634821,0.9926214947115298,0.4376275158533224,0.5027019575406673,0.3497536945812808,0.34482758620689663,100.0,85.71428571428571,0.0,100.0,100.0,100.0
HumanEval/50,"

def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
",0.9669661852581802,0.8973542823603775,0.9117336152219874,0.950763497612223,0.9955737267542057,0.7361912501693079,0.7289764774933406,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0
HumanEval/51,"

def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
",0.8960125735271234,0.6651851851851852,0.7082197802197803,0.7777789815184804,0.9769335578409569,0.5911111111111111,0.597037037037037,0.6457142857142857,0.6825396825396826,100.0,100.0,100.0,100.0,100.0,100.0
