task_id,prompt,sequence_similarity,edit_distance_score,jaccard_similarity,cosine_similarity_score,sorensen_dice_coefficient,hamming_distance_score,longest_common_subsequence,UnifiedDiff,TreeDiff,pass_rate_0,pass_rate_1,pass_rate_2,pass_rate_3,pass_rate_4,pass_rate_5,pass_rate_6,pass_rate_7,pass_rate_8,pass_rate_9,pass_rate_10
HumanEval/10,"

def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
",0.8537023420047264,0.6730569948186529,0.6422597940826643,0.7772713998797138,0.9766686790252802,0.5307426597582039,0.5252158894645941,0.8184523809523809,0.8333333333333334,0.0,0.0,20.0,20.0,100.0,0.0,0.0,20.0,0.0,40.0,0.0
HumanEval/11,"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""
",0.8898695238335359,0.7644752190201188,0.7692263629860696,0.8107423598991753,0.987220008639391,0.3538997544771764,0.5139602762997753,0.5869565217391305,0.6282051282051282,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/12,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """""" Out of list of strings, return the longest one. Return the first one in case of multiple
    strings of the same length. Return None in case the input list is empty.
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""
",0.9344937308143505,0.7799690396196659,0.8794751863009356,0.9123853953825721,0.993450902345154,0.40398185085133037,0.7123760864412498,0.7847222222222222,0.8333333333333334,33.33333333333333,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,33.33333333333333,33.33333333333333,33.33333333333333
HumanEval/13,"

def greatest_common_divisor(a: int, b: int) -> int:
    """""" Return a greatest common divisor of two integers a and b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
",0.9761624366949881,0.9209634987924167,0.9375,0.9708371159372643,0.9974298984236556,0.5200566523287673,0.8545918030763113,0.798611111111111,0.7954545454545454,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/14,"from typing import List


def all_prefixes(string: str) -> List[str]:
    """""" Return list of all prefixes from shortest to longest of the input string
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
",0.9846304333107693,0.9463601396899606,0.9540011614401859,0.9933857428836868,0.9993085426520446,0.5751736734481521,0.7977309135192637,0.7666666666666667,0.7916666666666665,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/15,"

def string_sequence(n: int) -> str:
    """""" Return a string containing space-delimited numbers starting from 0 upto n inclusive.
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
",0.9307532376394706,0.8043591895431508,0.8266114982578397,0.8888694280893065,0.9903948724303386,0.6109678311903515,0.7412952669589884,0.7763157894736842,0.8039215686274511,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/16,"

def count_distinct_characters(string: str) -> int:
    """""" Given a string, find out how many distinct characters (regardless of case) does it consist of
    >>> count_distinct_characters('xyzXYZ')
    3
    >>> count_distinct_characters('Jerry')
    4
    """"""
",0.911518637723496,0.7565859375852686,0.7621121772284564,0.8241325658515797,0.9870709948711701,0.6926514348527727,0.707283139602872,0.8177083333333334,0.8333333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/17,"from typing import List


def parse_music(music_string: str) -> List[int]:
    """""" Input to this function is a string representing musical notes in a special ASCII format.
    Your task is to parse this string and return list of integers corresponding to how many beats does each
    not last.

    Here is a legend:
    'o' - whole note, lasts four beats
    'o|' - half note, lasts two beats
    '.|' - quater note, lasts one beat

    >>> parse_music('o o| .| o| o| .| .| .| .| o o')
    [4, 2, 1, 2, 2, 1, 1, 1, 1, 4, 4]
    """"""
",0.8900811576138281,0.6849461945163868,0.8947016745933155,0.6799507953010508,0.9966716304070701,0.40069112019973724,0.3463824195243922,0.7083333333333334,0.7583333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/18,"

def how_many_times(string: str, substring: str) -> int:
    """""" Find how many times a given substring can be found in the original string. Count overlaping cases.
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""
",0.83875170515501,0.5408018410601694,0.5796088248908507,0.7758800261053115,0.9781661565498864,0.2800954741619692,0.24872647987255117,0.6367521367521368,0.706060606060606,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/19,"from typing import List


def sort_numbers(numbers: str) -> str:
    """""" Input is a space-delimited string of numberals from 'zero' to 'nine'.
    Valid choices are 'zero', 'one', 'two', 'three', 'four', 'five', 'six', 'seven', 'eight' and 'nine'.
    Return the string with numbers sorted from smallest to largest
    >>> sort_numbers('three one five')
    'one three five'
    """"""
",0.8927907607292846,0.6722210797804109,0.8380447292241928,0.6503262694205288,0.9938514658631041,0.25808103087845546,0.23936684096012995,0.7172619047619048,0.7872340425531915,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/20,"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.2])
    (2.0, 2.2)
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.0])
    (2.0, 2.0)
    """"""
",0.81844302897202,0.5571475625823452,0.5799071675311278,0.6768956254111302,0.9745963611669884,0.3825931953809192,0.32016972797023946,0.0,0.0,100.0,0.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/21,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
",0.9333795325195311,0.7988399358090169,0.8509931466383079,0.903618083527021,0.9890518230866,0.5537203680916674,0.5080987952001523,0.7791666666666668,0.796875,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/22,"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any python values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
",0.9760188127984957,0.9272734123323279,0.9333333333333332,0.9029539221216609,0.9957074721780603,0.6013209978257389,0.7783800038809312,0.8333333333333334,0.8333333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/23,"

def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
",0.9617911855960999,0.888891958256599,0.923076923076923,0.9645120635972877,0.9894736842105264,0.7831614487415592,0.8184100675260897,0.8333333333333334,0.8333333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/24,"

def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
",0.86440365894622,0.6308243727598566,0.6622992855675119,0.6463726826239724,0.9792877168929243,0.19175627240143367,0.3996415770609319,0.5797101449275363,0.6666666666666666,60.0,100.0,100.0,100.0,100.0,40.0,100.0,60.0,60.0,60.0,100.0
HumanEval/25,"from typing import List


def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appeares in factorization.
    Input number should be equal to the product of all factors
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
",0.8930837154227429,0.7269325862969047,0.7389135258817208,0.6048913582900277,0.9888703535861865,0.43219232816035624,0.36362620559048087,0.7234848484848486,0.7242063492063492,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
HumanEval/26,"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
",0.9129740781095217,0.7556953089869165,0.7858145641573412,0.8195968723813966,0.9871683832612705,0.42209575699887836,0.6091402651771971,0.7083333333333334,0.7916666666666666,100.0,66.66666666666666,100.0,66.66666666666666,100.0,66.66666666666666,100.0,66.66666666666666,66.66666666666666,100.0,100.0
HumanEval/27,"

def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
",0.9383097881001369,0.8285988622696276,0.8632300669527885,0.8845421247171229,0.9929489623798762,0.5501699223854176,0.6280566037450686,0.7420634920634921,0.7575757575757577,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/28,"from typing import List


def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
",0.9475671091445428,0.8473029045643153,0.9,0.9564073043167559,0.9936194698949962,0.8493775933609958,0.8136929460580913,0.8333333333333334,0.8333333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/29,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
",0.8294351162529889,0.5218992112667542,0.6121963824289406,0.7783745986174241,0.9683615819209039,0.30492330971852855,0.34508015646967305,0.8333333333333334,0.8333333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/30,"

def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
",0.9550715812011156,0.8543333746265802,0.8763636363636363,0.9278887562125775,0.9892770876735165,0.6694283621673798,0.7442531769202848,0.8229166666666666,0.7941176470588235,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/31,"

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.
    >>> is_prime(6)
    False
    >>> is_prime(101)
    True
    >>> is_prime(11)
    True
    >>> is_prime(13441)
    True
    >>> is_prime(61)
    True
    >>> is_prime(4)
    False
    >>> is_prime(1)
    False
    """"""
",0.8502859974877843,0.6100144658815736,0.6771024173712253,0.8235657064817369,0.9820080459690272,0.3773161301031675,0.3270224288640113,0.6138888888888889,0.7291666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/32,"import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only only zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
    """"""
",0.7643465727583918,0.4526499980751667,0.4977811190762901,0.6943452280335743,0.9743087610813234,0.29079369731515536,0.30037649174177233,0.8153153153153153,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,55.00000000000001,0.0,0.0
HumanEval/33,"

def sort_third(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the indicies that are not divisible by three, while its values at the indicies that are divisible by three are equal
    to the values of the corresponding indicies of l, but sorted.
    >>> sort_third([1, 2, 3])
    [1, 2, 3]
    >>> sort_third([5, 6, 3, 4, 8, 9, 2])
    [2, 6, 3, 4, 8, 9, 5]
    """"""
",0.8278509605645226,0.5796473243078406,0.7527360351775327,0.715579243070482,0.9756183641857763,0.4569946557572148,0.37131235160459775,0.5933333333333333,0.6666666666666666,42.85714285714285,42.85714285714285,42.85714285714285,42.85714285714285,42.85714285714285,100.0,0.0,0.0,100.0,42.85714285714285,42.85714285714285
HumanEval/34,"

def unique(l: list):
    """"""Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
    """"""
",0.8807282110091741,0.6565022421524664,0.753125,0.9073326532139419,0.9408866995073891,0.6031390134529149,0.5573991031390135,0.828125,0.8166666666666668,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/35,"

def max_element(l: list):
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
",0.9846456692913386,0.9536585365853659,0.9444444444444444,0.9591467057111052,0.9921052631578947,0.9182926829268293,0.9243902439024391,0.8263888888888888,0.8229166666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/36,"

def fizz_buzz(n: int):
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizz_buzz(50)
    0
    >>> fizz_buzz(78)
    2
    >>> fizz_buzz(79)
    3
    """"""
",0.8648587291183404,0.5854729172753453,0.755925440997129,0.7560497850608036,0.9878429209942745,0.21957122062690432,0.33993741913268505,0.0,0.0,12.5,100.0,12.5,0.0,12.5,12.5,12.5,100.0,12.5,12.5,12.5
HumanEval/37,"

def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""
",0.8126867534487318,0.5655257565172537,0.6955248199554573,0.69060056637847,0.9788440306941997,0.5372557891041398,0.4590818863150375,0.5833333333333334,0.6382113821138211,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/38,"

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
",0.947139606253058,0.852826855123675,0.8754336891178995,0.918364090548053,0.9965063636217526,0.7355123674911661,0.8148409893992932,0.8225308641975309,0.8321759259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
HumanEval/39,"

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    2
    >>> prime_fib(2)
    3
    >>> prime_fib(3)
    5
    >>> prime_fib(4)
    13
    >>> prime_fib(5)
    89
    """"""
",0.9108737167503959,0.7760232054464153,0.8654460740620694,0.8317953587207458,0.9932090318384607,0.5359819495250845,0.4497040701993121,0.6256830601092896,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/40,"

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
",0.7521511538047128,0.371992007269944,0.4832141560798548,0.6036105043651603,0.9611045575591686,0.37161238742026925,0.2076211254850977,0.7954545454545454,0.8083333333333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/41,"

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
",0.8636620913012504,0.6970228653738164,0.6966642256941383,0.7116208238816827,0.9798097431863312,0.5640272128180935,0.6592433171309189,0.7777777777777778,0.7395833333333334,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
HumanEval/42,"

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
",0.9623303214338618,0.8889894419306185,0.8846742317990565,0.8625352492508925,0.9830525909733829,0.8015082956259427,0.777526395173454,0.8277777777777778,0.8125,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/43,"

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
",0.8855701666891338,0.7091525180531065,0.7540640394088671,0.8327506596085668,0.9796283550220559,0.7304492512479202,0.6632290571546041,0.8257575757575758,0.8291666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/44,"

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
",0.8745248181786541,0.686324370806958,0.7346600883619636,0.7910860136656812,0.9854692636070705,0.48994019769690444,0.4533537022049924,0.5833333333333334,0.6143790849673203,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/45,"

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
",0.8766629818512242,0.6557001153876626,0.7306559520633129,0.6506289078776647,0.97975788689008,0.5568314717230993,0.5091992051740146,0.8055555555555557,0.8333333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HumanEval/46,"

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
    """"""
",0.7778609324234771,0.49002885379020267,0.5078417101899803,0.406038773953319,0.9770815714314001,0.24613981205420893,0.11951993531760068,0.3285714285714286,0.5768229166666666,100.0,0.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
HumanEval/47,"

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
",0.8969716723989455,0.7088709866689318,0.7578431372549018,0.8726807458722025,0.9641307940859314,0.6481033005519306,0.6508339131917898,0.8055555555555557,0.8214285714285715,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0
