task_id,prompt,sequence_similarity,edit_distance_score,jaccard_similarity,cosine_similarity_score,sorensen_dice_coefficient,hamming_distance_score,longest_common_subsequence,UnifiedDiff,TreeDiff,pass_rate_0,pass_rate_1,pass_rate_2,pass_rate_3
HumanEval/33,"

def sort_third(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the indicies that are not divisible by three, while its values at the indicies that are divisible by three are equal
    to the values of the corresponding indicies of l, but sorted.
    >>> sort_third([1, 2, 3])
    [1, 2, 3]
    >>> sort_third([5, 6, 3, 4, 8, 9, 2])
    [2, 6, 3, 4, 8, 9, 5]
    """"""
",0.7692595193394691,0.4460419816545172,0.7059763059763061,0.5573822527287253,0.9740540947999103,0.4039963711089687,0.2729159005016803,0.34400000000000003,0.3948717948717949,42.85714285714285,42.85714285714285,100.0,100.0
HumanEval/34,"

def unique(l: list):
    """"""Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
    """"""
",0.9909420289855072,0.9656357388316151,0.9473684210526315,0.9546397764690178,0.9929824561403509,0.8281786941580757,0.8178694158075602,0.5875,0.5599999999999999,100.0,100.0,100.0,100.0
HumanEval/35,"

def max_element(l: list):
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
",1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/36,"

def fizz_buzz(n: int):
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizz_buzz(50)
    0
    >>> fizz_buzz(78)
    2
    >>> fizz_buzz(79)
    3
    """"""
",0.8253791943277768,0.5204481671884871,0.6931957344341245,0.697082160582064,0.9776821021480527,0.34297810073168916,0.25329515109248274,0.35714285714285715,0.49523809523809526,12.5,12.5,12.5,100.0
HumanEval/37,"

def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""
",0.8663572752586622,0.620418657746869,0.8272163566281213,0.7997290715979605,0.9933353129265744,0.26401770305544153,0.33263630044686593,0.3885714285714285,0.43103448275862066,100.0,100.0,100.0,100.0
HumanEval/38,"

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
",0.9359270980238722,0.7759303889626429,0.8423068873668189,0.9247454018701621,0.99623357154719,0.4245642653480455,0.609004423411743,0.0,0.0,0.0,0.0,0.0,100.0
HumanEval/39,"

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    2
    >>> prime_fib(2)
    3
    >>> prime_fib(3)
    5
    >>> prime_fib(4)
    13
    >>> prime_fib(5)
    89
    """"""
",0.7872160877784692,0.5376344278385307,0.601927623204219,0.5626583883101767,0.9716951789492008,0.3057051041924643,0.2133500898847459,0.27704918032786885,0.3357142857142857,0.0,0.0,20.0,100.0
HumanEval/40,"

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
",0.7189643239362691,0.2826666666666667,0.387376487194999,0.5634766604410416,0.9522212908633697,0.3248,0.13706666666666667,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/41,"

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
",0.7611847332907385,0.4054649847950906,0.37498910675381264,0.2662124629661317,0.9509080699975297,0.2092345862921893,0.23939021599331844,0.5166666666666667,0.5,0.0,0.0,0.0,100.0
HumanEval/42,"

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
",0.9084337396368504,0.7484420341563199,0.7616407982261642,0.8854894169923355,0.9613027611375061,0.6957744636316066,0.6158365444079731,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/43,"

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
",0.8835893686876171,0.7357160842174121,0.7546749013552926,0.7825127398619957,0.9885617986628658,0.6761931708549541,0.6166036325313246,0.5454545454545455,0.5900000000000001,100.0,100.0,100.0,100.0
HumanEval/44,"

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
",0.9295545761534769,0.8007154580099586,0.8275079905144861,0.8389794252547378,0.9962327064360724,0.6944170908787449,0.6055701132159448,0.4206896551724138,0.4352941176470589,100.0,100.0,100.0,100.0
HumanEval/45,"

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
",0.6891653408377466,0.2960685218526591,0.3267130767130767,0.10746209046373258,0.9304076105772262,0.15704361319056193,0.11810069806374175,0.55,0.3789473684210526,100.0,100.0,100.0,100.0
HumanEval/46,"

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
    """"""
",0.7641178486448483,0.4323671497584541,0.5710535230352304,0.5108104627935195,0.9473564021378644,0.3285024154589372,0.11594202898550725,0.3,0.35064935064935066,100.0,100.0,0.0,100.0
HumanEval/47,"

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
",0.9625850340136054,0.8648648648648649,0.9444444444444445,0.966865290668828,0.9977324263038548,0.7072072072072072,0.8198198198198199,0.5833333333333333,0.6,0.0,100.0,0.0,0.0
HumanEval/48,"

def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
",0.7701859088217881,0.46452466730387476,0.5586343394359229,0.5958817172612515,0.9578181818181818,0.5212606916158126,0.41048452319682377,0.5375,0.5066666666666666,100.0,100.0,100.0,100.0
HumanEval/49,"

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
",0.6994068346670078,0.32612390747983966,0.47322232500770883,0.4748027882526849,0.91902547825685,0.3314814814814815,0.16980539861895794,0.32413793103448274,0.30344827586206896,100.0,100.0,100.0,100.0
HumanEval/50,"

def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
",0.8454122832866741,0.5251580579453582,0.6526414212248713,0.7514690744696343,0.9859557652661102,0.24390279255917988,0.19538328856425016,0.0,0.0,0.0,100.0,0.0,100.0
HumanEval/51,"

def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
",0.7515468081590688,0.35308641975308647,0.47578347578347574,0.3598948161698883,0.935441370223979,0.14074074074074072,0.25679012345679014,0.32799999999999996,0.3666666666666667,100.0,100.0,100.0,100.0
HumanEval/52,"

def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
",0.8774834437086092,0.6063829787234043,0.6666666666666666,0.8128481060278507,0.9754768392370572,0.5372340425531915,0.43085106382978716,0.6,0.6,100.0,100.0,100.0,100.0
HumanEval/53,"

def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
",0.9151484745020214,0.7633463368188697,0.8103448275862069,0.8351213099020166,0.9769859776762119,0.33714410544426104,0.38136797513125487,0.5833333333333333,0.6,100.0,100.0,100.0,100.0
HumanEval/54,"

def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    True
    >>> same_chars('abcd', 'dddddddabc')
    True
    >>> same_chars('dddddddabc', 'abcd')
    True
    >>> same_chars('eabcd', 'dddddddabc')
    False
    >>> same_chars('abcd', 'dddddddabce')
    False
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
",0.9878787878787879,0.9532163742690059,0.888888888888889,0.9762487855803877,0.9911111111111112,0.7309941520467836,0.7192982456140351,0.575,0.6,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714
HumanEval/55,"

def fib(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib(10)
    55
    >>> fib(1)
    1
    >>> fib(8)
    21
    """"""
",0.9183487632981934,0.7450381679389313,0.8045726495726496,0.8486380175509094,0.9742810726417283,0.3891199438448714,0.47480916030534354,0.5111111111111111,0.5379310344827586,100.0,100.0,100.0,100.0
